,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
90,8.02,1.25,1.3,0.07,-11.98,-1.15,0.0,-1.07,1024.27,1.8,1.11,1.73,1.96,2.01,2.01,100.0,53.5,43.0,43.74,43.72,-3.66,891.79,-22.08,-6.51,0.35,4.69,6.07,9.77,0.0,15.6,11.0,3.5,1.0,1.2,2.7
91,4.56,0.88,0.9,-0.2,-11.76,-2.49,0.0,-2.48,1025.27,-1.14,1.03,2.0,2.03,1.97,1.97,100.0,65.79,45.0,45.41,43.97,-4.42,892.27,-22.99,-7.2,-0.01,4.67,6.07,8.75,0.0,16.9,10.1,2.1,0.6,0.6,0.4
92,5.09,1.35,1.4,-0.31,-10.81,-2.22,0.55,-2.64,1025.5,-2.12,0.82,2.14,2.25,2.01,2.01,97.76,74.0,49.6,47.26,46.74,-4.43,892.08,-24.39,-7.78,0.12,4.51,5.8,7.73,0.0,16.4,9.8,3.1,0.7,0.9,1.6
93,6.02,1.66,1.7,-0.67,-9.98,-3.33,0.0,-3.34,1024.83,-2.19,0.1,2.34,2.3,2.1,2.1,10.84,86.54,51.91,52.89,51.87,-6.17,891.51,-22.93,-8.62,-0.18,4.29,5.6,0.0,0.0,10.9,9.1,4.9,1.5,1.7,0.7
94,7.45,2.05,2.0,-1.56,-9.5,-3.86,0.0,-3.85,1024.5,-3.26,0.14,1.51,2.19,2.19,2.19,14.58,54.0,51.0,59.44,58.45,-5.45,891.0,-23.16,-8.13,-0.42,3.94,5.21,0.0,0.0,13.7,9.5,5.3,1.5,1.6,0.5
95,8.66,2.34,2.3,-2.02,-8.26,-2.1,0.0,-4.03,1025.68,-2.49,0.21,0.73,2.39,2.26,2.26,22.5,24.94,54.14,57.06,56.75,-2.55,892.06,-23.25,-7.65,-0.17,3.83,5.0,0.0,0.0,12.9,9.2,4.0,1.2,1.3,1.0
96,9.53,2.71,2.7,-1.24,-9.44,3.43,0.0,-2.1,1023.92,3.32,0.21,0.82,2.3,2.3,2.31,22.0,26.12,46.52,39.18,38.94,5.92,891.93,-23.2,-6.7,1.37,6.15,7.63,0.0,0.0,11.4,9.2,4.5,2.6,2.6,5.8
97,9.61,2.19,2.2,-0.84,-9.68,4.36,0.0,3.43,1021.62,4.44,0.19,0.88,2.62,2.65,2.65,20.0,26.81,47.0,40.58,40.67,6.03,890.52,-23.03,-6.33,2.68,7.52,9.01,0.0,0.0,12.2,8.3,5.6,3.0,3.0,6.0
98,7.61,1.41,1.4,-0.91,-8.37,-1.27,0.0,-0.61,1022.08,4.35,0.18,0.92,2.58,2.92,2.93,18.5,27.9,48.0,55.63,55.69,-5.51,890.62,-22.76,-6.33,2.45,7.2,8.58,0.0,0.0,10.8,6.6,4.5,1.8,1.8,0.9
99,6.46,1.55,1.5,-0.97,-7.5,-2.95,0.0,-3.36,1023.58,-1.3,0.2,0.92,2.65,2.72,2.72,21.0,28.56,51.5,69.49,69.27,-5.58,891.8,-23.02,-6.37,2.28,6.93,8.19,0.0,0.0,9.6,4.8,3.5,0.9,1.1,-3.9
100,0.0,3.05,3.0,-3.67,-14.73,-4.95,0.0,0.0,1021.49,0.0,0.08,0.74,1.34,1.6,1.6,8.5,33.0,39.02,44.07,44.73,-4.85,887.42,-23.53,-10.82,-3.22,0.93,2.25,0.0,0.0,18.7,9.9,4.7,2.0,1.9,-3.1
101,13.96,2.82,2.8,-3.44,-14.75,-0.94,0.0,-4.95,1021.38,-1.09,0.1,0.52,1.38,1.45,1.46,11.5,21.5,33.57,30.76,29.99,1.36,888.46,-24.0,-9.87,-1.26,3.48,5.0,0.0,0.0,16.3,10.2,4.4,2.9,2.9,2.3
102,12.91,2.56,2.6,-3.18,-15.55,0.18,0.0,-0.94,1020.23,0.25,0.22,0.47,1.33,1.43,1.43,26.5,19.0,29.8,26.82,26.33,1.95,888.33,-24.38,-9.66,0.12,5.06,6.56,0.0,0.0,18.4,10.5,4.0,2.8,2.8,4.9
103,11.68,1.74,1.7,-2.27,-15.73,-3.96,0.0,-3.63,1022.62,0.17,0.24,0.33,1.26,1.43,1.43,27.06,12.5,29.74,30.81,30.46,-5.62,889.96,-23.96,-8.77,-0.84,4.06,5.5,0.0,0.0,20.4,10.6,2.7,2.0,2.1,-0.3
104,9.95,2.12,2.1,-2.64,-16.16,-5.8,0.0,-5.79,1026.3,-3.98,0.13,0.33,1.14,1.33,1.33,11.0,11.5,30.01,32.53,33.52,-7.14,892.13,-20.83,-8.69,-1.97,1.96,3.29,0.0,0.0,27.5,9.5,1.9,0.8,0.9,-0.8
105,9.65,2.08,2.1,-2.06,-17.47,-5.71,0.0,-5.94,1028.06,-5.59,0.27,0.24,1.19,1.34,1.34,23.12,8.0,30.19,37.01,37.81,-7.35,893.23,-20.69,-7.06,-1.92,2.3,3.38,0.0,0.0,24.4,10.1,1.3,0.3,0.4,-2.0
106,7.96,2.12,2.1,-1.81,-17.82,-5.82,0.0,-5.87,1028.07,-5.63,0.64,0.25,1.07,1.26,1.26,54.17,8.0,27.13,35.49,36.22,-7.39,893.43,-20.73,-6.79,-1.53,2.82,3.82,5.86,0.0,21.6,9.7,3.2,1.2,1.2,-1.0
107,7.97,1.68,1.7,-1.29,-17.99,-5.73,0.0,-5.87,1028.07,-5.56,0.7,0.26,1.08,1.22,1.22,53.5,7.83,27.68,37.6,37.83,-7.62,893.41,-19.75,-6.32,-1.59,2.63,3.73,0.0,0.0,19.1,8.5,3.4,1.3,1.3,-1.5
108,6.28,1.25,1.3,-0.62,-18.38,-3.25,0.0,-5.87,1028.98,-3.66,0.92,0.3,1.11,1.22,1.23,72.15,8.51,27.6,37.43,36.42,-3.89,894.24,-20.07,-5.89,-1.36,2.31,3.52,9.53,0.0,16.7,9.1,3.6,0.9,1.0,-0.9
109,7.8,1.54,1.5,1.89,-17.88,2.23,0.0,-3.25,1026.65,2.1,0.91,0.49,1.2,1.21,1.21,78.5,13.79,26.51,22.04,22.71,4.43,893.81,-20.97,-5.29,-0.05,4.79,6.14,9.92,0.0,17.0,10.0,4.0,2.3,2.4,6.4
110,8.69,2.11,2.1,1.36,-15.94,2.16,0.0,2.01,1024.19,2.76,1.19,1.35,1.46,1.48,1.48,100.21,39.5,33.06,29.62,29.65,3.42,891.92,-21.34,-5.77,0.09,4.75,6.21,10.0,0.0,17.8,11.5,3.6,1.9,2.0,8.2
111,7.62,1.53,1.5,0.34,-12.87,-1.3,0.0,-1.09,1024.28,2.17,1.1,1.53,1.65,1.77,1.77,100.0,47.42,35.99,38.12,37.49,-2.92,891.65,-21.73,-6.55,0.19,4.56,5.95,9.84,0.0,17.2,10.8,3.4,1.1,1.2,2.7
112,5.06,1.04,1.0,-0.22,-12.37,-2.16,0.0,-2.18,1025.16,-1.32,1.07,1.88,1.85,1.76,1.76,100.0,63.66,40.58,41.04,39.95,-3.88,892.15,-22.42,-7.61,0.05,4.57,5.97,9.69,0.0,20.3,9.5,2.8,0.6,0.6,0.4
113,4.6,1.11,1.1,-0.28,-11.56,-2.19,0.23,-2.25,1025.64,-1.6,0.91,1.97,2.1,1.82,1.82,98.0,72.5,47.18,41.44,40.5,-4.4,892.14,-23.29,-8.47,-0.2,4.31,5.63,4.3,0.0,16.9,8.9,3.0,0.4,0.5,1.6
114,5.65,1.44,1.4,-0.73,-10.59,-3.76,0.08,-3.8,1025.19,-2.07,0.07,2.29,2.2,1.94,1.95,7.32,84.99,50.43,49.27,48.59,-6.41,891.6,-22.79,-8.57,-0.46,3.91,5.23,0.08,0.0,9.4,8.3,4.8,1.3,1.5,0.7
115,6.92,1.82,1.8,-1.46,-10.15,-4.28,0.0,-4.27,1024.57,-3.76,0.11,1.39,2.1,2.12,2.12,11.01,51.01,49.68,57.09,56.34,-5.89,891.04,-22.86,-8.41,-0.64,3.71,5.01,0.0,0.0,11.3,7.8,5.0,1.5,1.6,0.5
116,7.9,2.17,2.2,-1.94,-8.33,-2.39,0.0,-4.37,1025.63,-2.81,0.18,0.79,2.36,2.21,2.21,19.0,27.97,55.0,55.67,55.72,-2.83,891.99,-23.02,-8.2,-0.45,3.69,4.87,0.0,0.0,12.5,7.3,3.5,1.2,1.3,1.0
117,8.71,2.36,2.4,-1.0,-10.17,3.26,0.0,-2.39,1023.92,3.16,0.2,0.78,2.25,2.25,2.25,21.0,25.71,47.0,39.2,38.33,5.9,891.84,-23.13,-7.23,1.02,5.79,7.29,0.0,0.0,11.7,8.4,4.5,2.7,2.6,5.8
118,9.18,2.36,2.4,-1.01,-9.15,3.87,0.0,3.26,1021.31,4.0,0.18,0.77,2.57,2.64,2.64,19.0,23.54,47.5,41.38,41.36,5.59,890.01,-23.02,-6.41,2.33,7.23,8.75,0.0,0.0,12.2,7.9,5.8,3.2,3.2,6.0
119,7.99,1.44,1.4,-0.97,-8.17,-1.47,0.0,-0.81,1021.8,3.86,0.21,0.83,2.51,2.86,2.85,22.5,25.19,47.5,55.04,55.25,-5.55,890.46,-23.19,-6.25,2.24,6.99,8.41,0.0,0.0,12.0,6.7,4.5,1.7,1.7,0.9
120,6.42,1.52,1.5,-0.94,-8.14,-3.3,0.0,-3.9,1023.22,-1.48,0.22,0.89,2.58,2.62,2.61,24.0,26.98,52.5,69.82,69.55,-5.76,891.27,-23.29,-6.36,1.77,6.59,7.86,0.0,0.0,10.7,5.0,3.2,0.8,1.0,-3.9
121,5.63,1.61,1.6,-0.62,-7.61,-2.04,0.0,-3.29,1023.86,-2.05,0.24,0.89,2.64,2.57,2.57,25.0,28.13,53.4,65.7,64.91,-5.79,891.71,-23.06,-6.8,1.73,6.47,7.73,0.0,0.0,10.5,4.9,4.3,1.0,1.1,-5.0
122,5.45,1.11,1.1,-0.89,-8.42,-3.06,0.0,-3.04,1024.06,-2.04,0.29,0.96,2.56,2.59,2.59,31.05,31.39,55.05,63.28,62.97,-6.24,891.38,-23.4,-7.22,0.9,5.44,6.66,0.0,0.0,10.9,6.0,5.8,1.5,1.7,-6.8
123,5.55,1.28,1.3,-1.14,-9.17,-3.54,0.0,-3.53,1023.8,-3.06,0.29,0.99,2.63,2.51,2.51,33.53,33.1,57.5,65.43,65.53,-6.22,890.77,-24.09,-7.28,0.39,4.43,5.67,0.0,0.0,11.2,6.3,4.7,1.5,1.6,-8.3
124,6.74,1.85,1.9,-1.53,-8.8,-2.34,0.0,-4.09,1024.92,-2.84,0.32,0.9,2.51,2.5,2.5,39.65,29.98,55.28,65.22,65.5,-2.82,891.62,-24.63,-7.33,0.35,4.31,5.52,0.0,0.0,10.8,6.2,4.7,1.3,1.3,-9.2
125,0.0,1.99,2.0,-2.26,-16.46,-5.32,0.0,0.0,1025.19,0.0,0.16,0.31,1.08,1.36,1.36,12.5,11.0,26.99,34.69,35.47,-6.88,891.62,-20.1,-8.52,-1.21,3.27,4.61,0.0,0.0,27.4,8.9,1.6,1.2,1.3,-0.8
126,8.59,2.05,2.0,-1.72,-17.54,-5.24,0.0,-5.38,1027.19,-5.11,0.5,0.24,1.01,1.35,1.34,40.5,7.5,25.19,36.31,37.78,-6.96,892.72,-20.52,-6.99,-0.98,3.34,4.53,2.73,0.0,24.9,10.4,1.5,-0.1,0.0,-2.0
127,7.91,1.93,1.9,-1.5,-18.22,-5.4,0.0,-5.4,1027.73,-5.19,0.76,0.28,1.07,1.3,1.3,62.5,9.5,26.5,35.84,36.62,-7.22,893.28,-20.61,-6.71,-1.31,3.14,4.22,0.0,0.0,21.7,11.7,3.0,1.0,0.9,-1.0
128,7.66,1.41,1.4,-1.05,-18.14,-5.21,0.0,-5.47,1027.29,-5.19,0.77,0.47,1.06,1.26,1.26,56.5,14.5,25.74,39.12,39.29,-7.41,893.14,-19.43,-7.01,-0.72,3.71,4.85,1.8,0.0,18.8,11.8,3.0,0.9,1.0,-1.5
129,5.89,1.12,1.1,-0.11,-17.82,-1.8,0.0,-5.22,1028.04,-2.18,0.97,0.39,1.15,1.34,1.33,74.61,10.5,26.94,37.35,36.59,-2.94,893.81,-19.92,-5.47,-0.33,3.5,4.64,9.92,0.0,15.8,12.3,3.4,0.6,0.7,-0.9
130,8.88,1.78,1.8,2.38,-15.49,2.16,0.0,-1.8,1026.18,2.1,0.8,0.8,1.37,1.37,1.37,66.81,22.0,30.0,24.64,24.72,4.02,893.68,-20.7,-5.15,0.35,5.12,6.55,10.0,0.0,17.5,11.7,3.5,2.2,2.3,6.4
131,9.24,2.22,2.2,1.55,-12.55,2.05,0.0,2.01,1023.91,2.59,1.25,1.32,1.81,1.86,1.86,100.0,38.0,38.44,35.33,35.2,2.96,891.85,-20.91,-5.57,0.49,5.1,6.58,10.0,0.0,18.9,11.6,3.9,2.1,2.2,8.2
132,8.03,1.78,1.8,0.68,-10.41,-1.14,0.0,-0.95,1024.57,2.08,1.09,1.98,1.94,2.14,2.14,94.94,64.0,43.0,45.37,44.31,-2.21,892.08,-21.14,-7.03,0.21,4.58,6.0,10.0,0.0,18.2,11.1,3.4,1.1,1.3,2.7
133,6.43,1.91,1.9,0.4,-9.27,-1.27,0.0,-1.9,1024.91,-1.12,1.09,2.19,2.25,2.19,2.19,100.0,73.5,50.77,49.69,48.89,-2.54,892.1,-21.68,-7.53,-0.01,4.4,5.77,9.84,0.05,17.1,8.7,3.8,0.9,1.0,0.4
134,6.4,1.93,1.9,0.28,-7.39,-1.77,0.0,-1.76,1025.32,-1.27,0.97,2.33,2.88,2.41,2.41,98.0,86.0,67.48,53.74,53.99,-2.76,891.9,-22.74,-8.53,-0.66,3.58,4.89,8.2,0.14,16.5,7.8,5.1,1.4,1.4,1.6
135,6.47,1.68,1.7,-0.86,-6.89,-3.75,0.0,-3.75,1025.35,-1.77,0.08,2.25,2.79,2.57,2.57,8.0,82.0,67.54,66.15,66.42,-5.83,891.68,-22.82,-8.54,-0.95,3.49,4.81,0.0,0.14,8.9,7.5,5.3,1.3,1.4,0.7
136,6.38,1.64,1.6,-1.29,-7.94,-4.63,0.0,-4.64,1024.67,-3.75,0.09,1.39,2.54,2.62,2.62,9.5,51.5,62.5,71.96,71.94,-6.13,890.98,-22.54,-8.71,-1.02,3.4,4.69,0.0,0.14,9.8,6.6,4.4,1.3,1.5,0.5
137,7.48,2.11,2.1,-1.78,-8.0,-2.49,0.0,-4.7,1025.88,-2.91,0.16,0.77,2.47,2.55,2.55,17.0,29.03,58.15,65.84,65.75,-3.01,892.21,-22.87,-8.6,-0.69,3.39,4.58,0.0,0.14,11.7,6.7,3.5,1.2,1.2,1.0
138,8.3,2.25,2.3,-0.77,-9.0,3.17,0.0,-2.47,1024.24,3.06,0.2,0.77,2.52,2.54,2.54,21.0,26.5,53.0,44.91,44.46,5.81,892.04,-23.25,-7.52,0.77,5.5,7.0,0.0,0.14,10.9,8.0,4.6,2.7,2.7,5.8
139,8.81,2.59,2.6,-0.76,-8.78,3.8,0.0,3.17,1021.74,3.92,0.17,0.74,2.71,2.78,2.77,18.0,22.5,51.1,44.3,44.33,5.51,890.42,-22.98,-6.34,2.14,7.03,8.54,0.0,0.14,11.8,8.2,5.9,3.3,3.3,6.0
140,8.28,1.48,1.5,-0.99,-7.69,-1.21,0.0,-0.58,1022.07,3.82,0.18,0.82,2.64,3.05,3.05,19.0,24.0,50.5,57.63,57.62,-5.35,890.68,-23.18,-6.08,2.19,6.94,8.37,0.0,0.14,12.0,6.4,4.8,1.8,1.8,0.9
141,6.63,1.47,1.5,-0.95,-7.73,-3.09,0.0,-3.86,1023.46,-1.21,0.22,0.9,2.67,2.73,2.73,23.5,26.82,53.87,73.02,72.34,-5.72,891.54,-23.35,-6.34,1.85,6.63,7.89,0.0,0.14,10.9,4.6,3.0,0.8,1.0,-3.9
142,5.55,1.3,1.3,-0.58,-7.61,-2.27,0.0,-3.1,1024.02,-2.25,0.19,0.9,2.78,2.64,2.64,19.83,28.5,56.1,67.79,67.05,-6.07,891.83,-22.83,-6.85,1.67,6.52,7.8,0.0,0.14,10.9,4.8,4.1,1.1,1.1,-5.0
143,4.73,0.82,0.8,-0.71,-7.89,-2.96,0.0,-2.99,1024.29,-2.24,0.25,0.87,2.53,2.67,2.67,26.0,28.72,54.5,65.68,65.71,-6.48,891.64,-23.01,-7.11,0.92,5.5,6.73,0.0,0.14,11.4,5.8,5.2,1.3,1.5,-6.8
144,4.56,0.93,0.9,-0.84,-8.97,-3.32,0.0,-3.3,1024.09,-2.97,0.31,1.0,2.62,2.59,2.59,36.5,33.65,57.5,66.15,66.21,-6.55,891.05,-24.16,-7.37,0.31,4.49,5.72,0.0,0.14,12.0,6.2,5.7,1.6,1.8,-8.3
145,5.38,1.35,1.4,-1.18,-8.71,-2.2,0.0,-3.74,1025.0,-2.62,0.31,1.0,2.54,2.59,2.59,37.56,33.19,56.0,66.07,66.5,-2.88,891.61,-24.64,-7.31,0.33,4.09,5.29,0.0,0.14,11.2,6.1,4.6,1.2,1.3,-9.2
146,7.02,1.79,1.8,-0.21,-10.55,4.32,0.0,-2.2,1023.19,4.26,0.29,1.06,2.68,2.72,2.72,34.47,34.04,52.08,45.85,45.37,6.68,891.29,-24.53,-6.95,1.61,6.31,7.79,0.0,0.14,10.9,5.6,4.8,2.6,2.6,-7.7
147,7.09,1.48,1.5,-0.41,-11.4,5.15,0.0,4.32,1020.77,5.35,0.25,1.05,2.95,3.01,3.01,30.28,33.59,51.36,45.45,44.7,6.77,889.71,-24.29,-6.96,2.83,7.64,9.17,0.0,0.14,11.8,5.3,5.7,3.0,2.9,-5.3
148,6.35,1.06,1.1,-0.69,-10.0,-0.78,0.0,-0.32,1020.99,5.13,0.2,1.01,2.4,3.13,3.13,23.5,32.5,42.56,59.18,58.23,-5.64,889.89,-24.14,-6.92,3.17,7.62,9.11,0.0,0.14,10.1,4.4,4.2,1.9,1.8,-10.7
149,5.0,1.19,1.2,-0.88,-9.95,-3.34,0.0,-3.51,1022.23,-0.78,0.12,0.76,2.41,2.57,2.57,14.7,24.0,46.5,61.5,60.0,-5.37,890.77,-24.22,-6.67,2.39,7.25,8.58,0.0,0.14,10.1,4.1,4.0,1.0,1.2,-13.3
150,0.0,0.99,1.0,0.01,-17.62,-2.31,0.0,0.0,1028.7,0.0,1.04,0.38,1.21,1.14,1.14,81.5,11.0,29.05,33.74,33.87,-3.15,894.22,-20.12,-5.53,-0.61,3.11,4.23,10.0,0.0,17.6,11.6,3.3,0.7,0.8,-0.9
151,9.09,1.84,1.8,2.41,-14.57,2.08,0.0,-2.31,1026.73,2.02,0.96,0.87,1.5,1.46,1.46,79.0,24.0,33.05,28.09,28.07,4.08,893.99,-20.61,-5.33,0.07,4.86,6.26,10.0,0.0,18.9,12.0,3.6,2.2,2.3,6.4
152,9.3,2.19,2.2,1.66,-12.42,2.08,0.0,1.86,1024.15,2.21,1.29,1.5,1.8,1.78,1.78,100.0,43.5,38.9,34.03,33.38,3.36,892.03,-20.37,-5.65,0.36,4.97,6.44,10.0,0.0,21.1,12.2,3.6,2.0,2.1,8.2
153,8.19,1.81,1.8,0.59,-11.37,-1.29,0.0,-1.08,1024.45,2.11,1.19,1.95,1.9,1.67,1.67,99.5,63.0,41.98,37.36,36.82,-2.49,891.88,-20.8,-7.03,0.22,4.5,5.86,10.0,0.0,22.2,11.2,3.8,1.4,1.6,2.7
154,6.46,1.98,2.0,0.45,-10.01,-1.82,0.0,-2.0,1025.3,-1.3,1.12,2.27,2.27,1.87,1.87,99.0,75.5,52.41,44.4,43.48,-3.1,892.32,-21.28,-7.37,-0.35,3.82,5.15,9.92,0.05,17.7,9.1,4.6,1.4,1.5,0.4
155,7.05,2.1,2.1,-0.24,-7.51,-2.1,0.0,-2.23,1025.9,-1.73,1.05,2.51,2.89,2.23,2.22,100.0,90.5,69.35,54.27,54.09,-3.2,892.24,-22.14,-8.27,-1.12,3.07,4.37,6.64,0.14,16.0,7.6,5.7,1.5,1.5,1.6
156,6.61,1.34,1.3,-0.88,-7.37,-4.1,0.08,-4.11,1025.73,-2.1,0.87,2.42,2.65,2.44,2.44,90.5,87.0,66.0,67.37,67.57,-6.34,891.97,-22.77,-8.42,-1.23,3.14,4.44,0.31,0.15,11.7,6.7,4.8,1.2,1.3,0.7
157,6.05,1.52,1.5,-1.3,-8.11,-5.08,0.0,-5.06,1025.04,-4.03,0.08,1.82,2.46,2.48,2.49,8.0,68.5,62.24,72.82,72.4,-6.53,891.28,-22.53,-8.82,-1.2,3.22,4.46,0.0,0.15,7.1,5.5,4.1,1.4,1.5,0.5
158,6.5,1.69,1.7,-1.69,-8.0,-3.05,0.0,-5.17,1026.19,-3.58,0.11,0.88,2.42,2.41,2.4,11.0,34.5,58.5,64.92,65.38,-3.52,892.27,-22.65,-8.99,-0.84,3.15,4.29,0.0,0.15,10.0,5.9,3.3,1.1,1.1,1.0
159,7.48,1.84,1.8,-0.68,-9.75,3.23,0.0,-3.07,1024.38,3.12,0.18,0.77,2.31,2.3,2.3,19.0,27.5,49.04,40.21,40.65,5.96,892.08,-22.83,-8.06,0.74,5.48,6.98,0.0,0.15,10.4,7.7,3.5,2.2,2.2,5.8
160,8.54,2.02,2.0,-1.03,-9.34,3.86,0.0,3.23,1021.8,4.09,0.17,0.7,2.41,2.43,2.43,17.5,23.5,45.34,39.56,39.12,5.84,890.34,-22.85,-6.96,2.17,7.02,8.53,0.0,0.15,11.7,6.7,5.9,3.2,3.2,6.0
161,7.53,1.42,1.4,-1.0,-8.63,-2.02,0.0,-1.64,1022.19,3.86,0.18,0.76,2.42,2.55,2.55,18.5,22.5,47.16,51.25,50.7,-5.85,890.57,-23.07,-6.27,2.02,6.69,8.12,0.0,0.15,12.7,5.8,4.7,2.0,1.9,0.9
162,6.39,1.52,1.5,-0.93,-8.53,-3.31,0.0,-3.83,1023.68,-1.89,0.21,0.89,2.46,2.46,2.46,23.0,26.78,51.78,68.33,68.93,-6.1,891.53,-23.45,-6.39,1.36,6.12,7.35,0.0,0.15,11.7,3.8,3.3,0.9,1.1,-3.9
163,5.53,1.47,1.5,-0.64,-8.12,-2.46,0.0,-3.31,1024.36,-2.43,0.2,0.97,2.55,2.46,2.46,20.5,31.0,52.75,64.14,64.18,-6.23,891.94,-22.89,-7.02,1.32,5.97,7.2,0.0,0.15,11.3,4.3,4.7,1.2,1.4,-5.0
164,5.22,1.23,1.2,-0.89,-8.49,-3.21,0.0,-3.18,1024.57,-2.43,0.25,0.92,2.49,2.49,2.48,26.5,30.82,53.5,61.7,61.53,-6.56,891.73,-22.88,-7.26,0.72,5.17,6.39,0.0,0.15,11.0,5.4,5.8,1.4,1.7,-6.8
165,5.02,1.01,1.0,-0.96,-9.18,-3.73,0.0,-3.73,1024.18,-3.18,0.29,1.0,2.54,2.48,2.49,33.0,33.5,57.0,64.83,65.01,-6.7,890.95,-24.03,-7.43,0.09,4.26,5.48,0.0,0.15,12.1,6.1,5.3,1.7,1.8,-8.3
166,5.93,1.57,1.6,-1.35,-9.13,-2.41,0.0,-3.95,1025.0,-2.82,0.29,0.97,2.47,2.47,2.47,35.73,32.74,55.66,65.14,65.47,-3.06,891.49,-24.57,-7.49,-0.01,3.77,5.0,0.0,0.15,11.0,5.8,4.3,1.2,1.3,-9.2
167,7.0,1.72,1.7,-0.5,-10.92,3.97,0.0,-2.41,1023.07,3.85,0.27,1.08,2.51,2.53,2.53,33.16,35.42,49.9,43.57,42.91,6.64,891.0,-24.39,-7.22,1.35,6.05,7.51,0.0,0.15,11.0,5.3,4.3,2.4,2.4,-7.7
168,7.13,1.21,1.2,-0.72,-12.37,5.08,0.0,3.97,1020.28,5.24,0.23,1.06,2.65,2.68,2.67,27.73,34.82,46.38,40.12,39.57,6.92,889.25,-24.22,-7.26,2.81,7.66,9.17,0.0,0.15,11.4,5.1,5.4,2.9,2.9,-5.3
169,6.26,1.31,1.3,-0.79,-10.87,-1.44,0.0,-0.86,1020.86,5.09,0.17,1.07,2.08,2.78,2.77,19.35,35.5,39.19,53.38,52.95,-5.87,889.63,-24.24,-7.39,3.03,7.34,8.8,0.0,0.15,9.0,4.1,4.8,2.0,2.0,-10.7
170,5.42,1.32,1.3,-0.96,-10.29,-3.25,0.0,-3.62,1021.88,-1.34,0.12,0.86,2.24,2.34,2.34,15.0,27.54,45.0,57.6,56.57,-5.79,890.23,-24.59,-6.89,2.37,6.98,8.27,0.0,0.15,9.1,3.9,4.0,1.1,1.3,-13.3
171,4.86,0.97,1.0,-0.65,-8.84,-2.38,0.0,-3.26,1022.7,-2.38,0.15,0.71,2.52,2.3,2.3,19.02,22.0,52.29,65.91,65.87,-6.58,890.58,-24.87,-6.69,1.74,6.67,7.9,0.0,0.15,9.6,4.9,3.1,0.9,1.0,-14.1
172,4.14,0.99,1.0,-0.63,-7.32,-2.48,0.0,-2.52,1022.44,-2.22,0.22,0.73,2.77,2.47,2.47,28.5,22.0,56.65,69.5,68.51,-7.03,890.38,-25.11,-6.28,1.84,6.22,7.49,0.0,0.15,9.1,5.0,3.6,1.0,1.1,-15.1
173,4.04,0.87,0.9,-0.55,-7.67,-2.66,0.0,-3.12,1022.02,-2.05,0.32,0.66,2.7,2.59,2.59,42.5,19.5,55.0,68.5,68.0,-7.59,889.84,-25.31,-5.8,1.99,6.04,7.26,0.0,0.15,9.0,4.8,3.6,1.0,1.2,-15.6
174,3.59,0.61,0.6,-0.31,-8.04,-0.43,0.0,-3.01,1023.05,-0.74,0.19,0.55,2.63,2.61,2.61,24.0,16.0,53.0,65.5,65.5,-3.28,890.62,-24.86,-5.41,1.47,5.82,7.05,0.0,0.15,7.9,4.4,3.5,0.9,1.1,-15.5
175,0.0,2.1,2.1,0.25,-8.8,-2.26,0.0,0.0,1025.84,0.0,1.14,2.47,2.42,2.08,2.08,99.5,85.0,57.5,50.49,49.77,-3.05,892.55,-21.21,-7.78,-0.84,3.48,4.84,10.0,0.0,16.8,9.2,4.4,1.1,1.2,0.4
176,6.86,2.09,2.1,-0.35,-6.79,-2.49,0.0,-2.52,1026.09,-2.11,1.08,2.5,2.98,2.54,2.55,100.0,91.5,73.04,62.0,61.45,-3.22,892.5,-21.99,-8.46,-1.32,3.01,4.34,8.44,0.17,14.5,7.3,5.4,1.3,1.3,1.6
177,6.49,1.33,1.3,-0.88,-6.87,-4.04,0.23,-4.11,1025.9,-2.49,0.23,2.34,2.75,2.7,2.7,21.0,87.5,69.5,70.97,71.14,-6.08,891.92,-21.69,-8.76,-1.43,3.01,4.36,0.31,0.18,8.7,6.2,4.2,1.1,1.2,0.7
178,6.1,1.51,1.5,-1.35,-7.66,-4.99,0.0,-4.99,1025.08,-4.02,0.11,1.35,2.56,2.64,2.64,10.0,50.53,64.5,75.68,75.4,-6.51,891.38,-21.98,-8.82,-1.32,3.13,4.41,0.0,0.18,6.2,5.7,3.7,1.3,1.4,0.5
179,6.34,1.7,1.7,-1.65,-7.78,-2.87,0.0,-5.16,1026.14,-3.41,0.14,0.87,2.52,2.54,2.54,13.5,34.04,60.63,69.72,69.8,-3.4,892.21,-22.27,-9.25,-0.97,3.12,4.3,0.0,0.18,11.0,5.6,3.4,1.0,1.1,1.0
180,7.34,1.73,1.7,-0.84,-9.02,3.1,0.0,-2.87,1024.41,3.0,0.16,0.95,2.5,2.51,2.51,16.0,34.0,52.67,43.99,43.65,5.81,892.08,-22.42,-8.21,0.65,5.43,6.94,0.0,0.18,11.4,7.2,3.9,2.4,2.4,5.8
181,8.71,2.06,2.1,-1.03,-8.57,3.71,0.0,3.1,1021.95,4.01,0.15,0.9,2.78,2.84,2.84,15.0,28.5,52.42,45.54,45.15,5.48,890.38,-22.41,-6.76,1.99,6.85,8.35,0.0,0.18,13.1,6.8,6.0,3.1,3.2,6.0
